InterconnectorLinks,ToNode,Period,col3,InitialCap,Potential_expansion_(2030),Exponential_growth,Exp._Incl._Cap,Lowest,Highest,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
NO2,Denmark,8,0,1640.0,0.0,46087.99643082548,11480.0,11480.0,11480.0,,,,,,,,,,,,,,
NO2,Draupner,1,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,2,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,3,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,4,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,5,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,6,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,7,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Draupner,8,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Germany,1,0,1400.0,0.0,1400.0,1400.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Germany,2,0,1400.0,0.0,2254.714000000001,2254.714000000001,1960.0,4200.0,,,,,,,,,,,,,,
NO2,Germany,3,0,0.0,0.0,3631.2394441400024,3631.2394441400024,2861.8856000000005,7700.0,,,,,,,,,,,,,,
NO2,Germany,4,0,1400.0,0.0,5848.147437181918,5848.147437181918,4314.381377656002,9800.0,,,,,,,,,,,,,,
NO2,Germany,5,0,1400.0,0.0,9418.499929055853,9418.499929055853,6653.640352528769,9800.0,,,,,,,,,,,,,,
NO2,Germany,6,0,1400.0,0.0,15168.588320743747,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO2,Germany,7,0,1400.0,0.0,24429.16317644102,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO2,Germany,8,0,1400.0,0.0,39343.41158729004,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO2,GreatBrit.,1,0,1400.0,0.0,1400.0,1400.0,0.0,0.0,,,,,,,,,,,,,,
NO2,GreatBrit.,2,0,1400.0,0.0,2254.714000000001,2254.714000000001,1960.0,4200.0,,,,,,,,,,,,,,
NO2,GreatBrit.,3,0,1400.0,0.0,3631.2394441400024,3631.2394441400024,2861.8856000000005,7700.0,,,,,,,,,,,,,,
NO2,GreatBrit.,4,0,1400.0,0.0,5848.147437181918,5848.147437181918,4314.381377656002,9800.0,,,,,,,,,,,,,,
NO2,GreatBrit.,5,0,1400.0,0.0,9418.499929055853,9418.499929055853,6653.640352528769,9800.0,,,,,,,,,,,,,,
NO2,GreatBrit.,6,0,1400.0,0.0,15168.588320743747,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO2,GreatBrit.,7,0,1400.0,0.0,24429.16317644102,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO2,GreatBrit.,8,0,1400.0,0.0,39343.41158729004,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO2,Netherlands,1,0,700.0,0.0,700.0,700.0,0.0,0.0,,,,,,,,,,,,,,
NO2,Netherlands,2,0,700.0,0.0,1127.3570000000004,1260.0,1260.0,3500.0,,,,,,,,,,,,,,
NO2,Netherlands,3,0,700.0,0.0,1815.6197220700012,2161.8856000000005,2161.8856000000005,4900.0,,,,,,,,,,,,,,
NO2,Netherlands,4,0,700.0,0.0,2924.073718590959,3614.3813776560014,3614.3813776560014,4900.0,,,,,,,,,,,,,,
NO2,Netherlands,5,0,700.0,0.0,4709.249964527927,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
NO2,Netherlands,6,0,700.0,0.0,7584.294160371874,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
NO2,Netherlands,7,0,700.0,0.0,12214.58158822051,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
NO2,Netherlands,8,0,700.0,0.0,19671.70579364502,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
NO2,NO1,1,0,3500.0,0.0,3500.0,3500.0,0.0,0.0,,,,,,,,,,,,,,
NO2,NO1,2,0,3500.0,0.0,5636.785000000002,5636.785000000002,4060.0,6300.0,,,,,,,,,,,,,,
NO2,NO1,3,0,3500.0,0.0,9078.098610350005,9078.098610350005,4961.8856000000005,9800.0,,,,,,,,,,,,,,
NO2,NO1,4,0,3500.0,0.0,14620.368592954792,14000.0,6414.381377656002,14000.0,,,,,,,,,,,,,,
NO2,NO1,5,0,3500.0,0.0,23546.24982263963,18900.0,8753.640352528768,18900.0,,,,,,,,,,,,,,
NO2,NO1,6,0,3500.0,0.0,37921.47080185937,24500.0,12521.040324151109,24500.0,,,,,,,,,,,,,,
NO2,NO1,7,0,3500.0,0.0,61072.90794110255,24500.0,18121.04032415111,24500.0,,,,,,,,,,,,,,
NO2,NO1,8,0,3500.0,0.0,98358.5289682251,24500.0,24421.04032415111,24500.0,,,,,,,,,,,,,,
NO3,NO1,1,0,500.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO3,NO1,2,0,500.0,0.0,805.2550000000002,1060.0,1060.0,3300.0,,,,,,,,,,,,,,
NO3,NO1,3,0,500.0,0.0,1296.8712300500008,1961.8856000000003,1961.8856000000003,3500.0,,,,,,,,,,,,,,
NO3,NO1,4,0,500.0,0.0,2088.6240847078275,3414.381377656001,3414.381377656001,3500.0,,,,,,,,,,,,,,
NO3,NO1,5,0,500.0,0.0,3363.7499746628046,3500.0,3500.0,3500.0,,,,,,,,,,,,,,
NO3,NO1,6,0,500.0,0.0,5417.352971694195,3500.0,3500.0,3500.0,,,,,,,,,,,,,,
NO3,NO1,7,0,500.0,0.0,8724.701134443221,3500.0,3500.0,3500.0,,,,,,,,,,,,,,
NO3,NO1,8,0,500.0,0.0,14051.218424032157,3500.0,3500.0,3500.0,,,,,,,,,,,,,,
NO4,Finland,1,0,100.0,0.0,100.0,100.0,0.0,0.0,,,,,,,,,,,,,,
NO4,Finland,2,0,100.0,0.0,161.05100000000004,660.0,660.0,700.0,,,,,,,,,,,,,,
NO4,Finland,3,0,100.0,0.0,259.37424601000015,700.0,700.0,700.0,,,,,,,,,,,,,,
NO4,Finland,4,0,100.0,0.0,417.7248169415655,700.0,700.0,700.0,,,,,,,,,,,,,,
NO4,Finland,5,0,100.0,0.0,672.7499949325609,700.0,700.0,700.0,,,,,,,,,,,,,,
NO4,Finland,6,0,100.0,0.0,1083.470594338839,700.0,700.0,700.0,,,,,,,,,,,,,,
NO4,Finland,7,0,100.0,0.0,1744.9402268886442,700.0,700.0,700.0,,,,,,,,,,,,,,
NO4,Finland,8,0,100.0,0.0,2810.2436848064312,700.0,700.0,700.0,,,,,,,,,,,,,,
NO4,NO3,1,0,1200.0,0.0,1200.0,1200.0,0.0,0.0,,,,,,,,,,,,,,
NO4,NO3,2,0,1200.0,1200.0,2400.0,2400.0,1760.0,4000.0,,,,,,,,,,,,,,
NO4,NO3,3,0,1200.0,1200.0,3865.2240000000015,3865.2240000000015,2661.8856000000005,7500.0,,,,,,,,,,,,,,
NO4,NO3,4,0,1200.0,1200.0,6224.981904240005,6224.981904240005,4114.381377656002,8400.0,,,,,,,,,,,,,,
NO4,NO3,5,0,1200.0,1200.0,10025.395606597574,8400.0,6453.640352528769,8400.0,,,,,,,,,,,,,,
NO4,NO3,6,0,1200.0,1200.0,16145.999878381464,8400.0,8400.0,8400.0,,,,,,,,,,,,,,
NO4,NO3,7,0,1200.0,1200.0,26003.294264132142,8400.0,8400.0,8400.0,,,,,,,,,,,,,,
NO4,NO3,8,0,1200.0,1200.0,41878.56544532747,8400.0,8400.0,8400.0,,,,,,,,,,,,,,
NO5,GreatBrit.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
NO5,GreatBrit.,2,0,0.0,0.0,0.0,560.0,560.0,2800.0,,,,,,,,,,,,,,
NO5,GreatBrit.,3,0,0.0,0.0,0.0,1461.8856000000003,1461.8856000000003,6300.0,,,,,,,,,,,,,,
NO5,GreatBrit.,4,0,0.0,0.0,0.0,2914.381377656001,2914.381377656001,9800.0,,,,,,,,,,,,,,
NO5,GreatBrit.,5,0,0.0,0.0,0.0,5253.640352528768,5253.640352528768,9800.0,,,,,,,,,,,,,,
NO5,GreatBrit.,6,0,0.0,0.0,0.0,9021.040324151109,9021.040324151109,9800.0,,,,,,,,,,,,,,
NO5,GreatBrit.,7,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO5,GreatBrit.,8,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
NO5,NO1,1,0,3900.0,0.0,3900.0,3900.0,0.0,0.0,,,,,,,,,,,,,,
NO5,NO1,2,0,3900.0,0.0,6280.989000000002,6280.989000000002,4460.0,6700.0,,,,,,,,,,,,,,
NO5,NO1,3,0,3900.0,0.0,10115.595594390008,10115.595594390008,5361.8856000000005,10200.0,,,,,,,,,,,,,,
NO5,NO1,4,0,3900.0,0.0,16291.267860721058,14400.0,6814.381377656002,14400.0,,,,,,,,,,,,,,
NO5,NO1,5,0,3900.0,0.0,26237.24980236988,19300.0,9153.640352528768,19300.0,,,,,,,,,,,,,,
NO5,NO1,6,0,3900.0,0.0,42255.353179214726,24900.0,12921.040324151109,24900.0,,,,,,,,,,,,,,
NO5,NO1,7,0,3900.0,0.0,68052.66884865714,27300.0,18521.04032415111,27300.0,,,,,,,,,,,,,,
NO5,NO1,8,0,3900.0,0.0,109599.50370745084,27300.0,24821.04032415111,27300.0,,,,,,,,,,,,,,
NO5,NO2,1,0,600.0,0.0,600.0,600.0,0.0,0.0,,,,,,,,,,,,,,
NO5,NO2,2,0,600.0,0.0,966.3060000000004,1160.0,1160.0,3400.0,,,,,,,,,,,,,,
NO5,NO2,3,0,600.0,0.0,1556.2454760600012,2061.8856000000005,2061.8856000000005,4200.0,,,,,,,,,,,,,,
NO5,NO2,4,0,600.0,0.0,2506.3489016493936,3514.3813776560014,3514.3813776560014,4200.0,,,,,,,,,,,,,,
NO5,NO2,5,0,600.0,0.0,4036.499969595366,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
NO5,NO2,6,0,600.0,0.0,6500.823566033036,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
NO5,NO2,7,0,600.0,0.0,10469.641361331867,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
NO5,NO2,8,0,600.0,0.0,16861.46210883859,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
NO5,NO3,1,0,650.0,0.0,650.0,650.0,0.0,0.0,,,,,,,,,,,,,,
NO5,NO3,2,0,650.0,0.0,1046.8315000000005,1210.0,1210.0,3450.0,,,,,,,,,,,,,,
NO5,NO3,3,0,650.0,0.0,1685.9325990650013,2111.8856000000005,2111.8856000000005,4550.0,,,,,,,,,,,,,,
NO5,NO3,4,0,650.0,0.0,2715.211310120176,3564.3813776560014,3564.3813776560014,4550.0,,,,,,,,,,,,,,
NO5,NO3,5,0,650.0,0.0,4372.874967061646,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
NO5,NO3,6,0,650.0,0.0,7042.558863202455,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
NO5,NO3,7,0,650.0,0.0,11342.11147477619,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
NO5,NO3,8,0,650.0,0.0,18266.583951241806,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
NO5,Sleipner,1,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,2,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,3,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,4,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,5,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,6,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,7,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
NO5,Sleipner,8,3,0.0,0.0,500.0,500.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Borssele,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,1,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,2,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,3,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,4,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,5,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,6,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,7,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Denmark,8,1,1120.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,DoggerBank,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,EastAnglia,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,FirthofForth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HelgoländerBucht,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,HollandseeKust,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Hornsea,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,MorayFirth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,Norfolk,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Nordsøen,OuterDowsing,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,DoggerBank,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,FirthofForth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,1,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,2,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,3,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,4,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,5,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,6,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,7,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,GreatBrit.,8,1,60.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,Hornsea,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,MorayFirth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Norfolk,OuterDowsing,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
