InterconnectorLinks,ToNode,Period,MaxRawNotAdjustWithInitCap_in_MW
Sweden,Germany,7,4200.0
Sweden,Latvia,1,0.0
Sweden,Latvia,2,560.0
Sweden,Latvia,3,1461.8856000000003
Sweden,Latvia,4,2914.381377656001
Sweden,Latvia,5,5253.640352528768
Sweden,Latvia,6,9021.040324151109
Sweden,Latvia,7,9800.0
Sweden,Lithuania,1,700.0
Sweden,Lithuania,2,1260.0
Sweden,Lithuania,3,2161.8856000000005
Sweden,Lithuania,4,3614.3813776560014
Sweden,Lithuania,5,4900.0
Sweden,Lithuania,6,4900.0
Sweden,Lithuania,7,4900.0
Sweden,NO1,1,2145.0
Sweden,NO1,2,3454.543950000001
Sweden,NO1,3,5563.577576914504
Sweden,NO1,4,8960.19732339658
Sweden,NO1,5,14430.487391303432
Sweden,NO1,6,15015.0
Sweden,NO1,7,15015.0
Sweden,NO3,1,650.0
Sweden,NO3,2,1210.0
Sweden,NO3,3,2111.8856000000005
Sweden,NO3,4,3564.3813776560014
Sweden,NO3,5,4550.0
Sweden,NO3,6,4550.0
Sweden,NO3,7,4550.0
Sweden,NO4,1,900.0
Sweden,NO4,2,1460.0
Sweden,NO4,3,2361.8856000000005
Sweden,NO4,4,3814.3813776560014
Sweden,NO4,5,6153.640352528768
Sweden,NO4,6,6300.0
Sweden,NO4,7,6300.0
Sweden,Poland,1,600.0
Sweden,Poland,2,1160.0
Sweden,Poland,3,2061.8856000000005
Sweden,Poland,4,3514.3813776560014
Sweden,Poland,5,4200.0
Sweden,Poland,6,4200.0
Sweden,Poland,7,4200.0
Switzerland,Austria,1,1400.0
Switzerland,Austria,2,2254.714000000001
Switzerland,Austria,3,3631.2394441400024
Switzerland,Austria,4,5848.147437181918
Switzerland,Austria,5,9418.499929055853
Switzerland,Austria,6,9800.0
Switzerland,Austria,7,9800.0
UtsiraNord,Borssele,1,0.0
UtsiraNord,Borssele,2,0.0
UtsiraNord,Borssele,3,0.0
UtsiraNord,Borssele,4,0.0
UtsiraNord,Borssele,5,0.0
UtsiraNord,Borssele,6,0.0
UtsiraNord,Borssele,7,0.0
UtsiraNord,DoggerBank,1,0.0
UtsiraNord,DoggerBank,2,0.0
UtsiraNord,DoggerBank,3,0.0
UtsiraNord,DoggerBank,4,0.0
UtsiraNord,DoggerBank,5,0.0
UtsiraNord,DoggerBank,6,0.0
UtsiraNord,DoggerBank,7,0.0
UtsiraNord,EastAnglia,1,0.0
UtsiraNord,EastAnglia,2,0.0
UtsiraNord,EastAnglia,3,0.0
UtsiraNord,EastAnglia,4,0.0
UtsiraNord,EastAnglia,5,0.0
UtsiraNord,EastAnglia,6,0.0
UtsiraNord,EastAnglia,7,0.0
UtsiraNord,FirthofForth,1,0.0
UtsiraNord,FirthofForth,2,0.0
UtsiraNord,FirthofForth,3,0.0
UtsiraNord,FirthofForth,4,0.0
UtsiraNord,FirthofForth,5,0.0
UtsiraNord,FirthofForth,6,0.0
UtsiraNord,FirthofForth,7,0.0
UtsiraNord,HelgoländerBucht,1,0.0
UtsiraNord,HelgoländerBucht,2,0.0
UtsiraNord,HelgoländerBucht,3,0.0
UtsiraNord,HelgoländerBucht,4,0.0
UtsiraNord,HelgoländerBucht,5,0.0
UtsiraNord,HelgoländerBucht,6,0.0
UtsiraNord,HelgoländerBucht,7,0.0
UtsiraNord,HollandseeKust,1,0.0
UtsiraNord,HollandseeKust,2,0.0
UtsiraNord,HollandseeKust,3,0.0
UtsiraNord,HollandseeKust,4,0.0
UtsiraNord,HollandseeKust,5,0.0
UtsiraNord,HollandseeKust,6,0.0
UtsiraNord,HollandseeKust,7,0.0
UtsiraNord,Hornsea,1,0.0
UtsiraNord,Hornsea,2,0.0
UtsiraNord,Hornsea,3,0.0
UtsiraNord,Hornsea,4,0.0
UtsiraNord,Hornsea,5,0.0
UtsiraNord,Hornsea,6,0.0
UtsiraNord,Hornsea,7,0.0
UtsiraNord,MorayFirth,1,0.0
UtsiraNord,MorayFirth,2,0.0
UtsiraNord,MorayFirth,3,0.0
UtsiraNord,MorayFirth,4,0.0
UtsiraNord,MorayFirth,5,0.0
UtsiraNord,MorayFirth,6,0.0
UtsiraNord,MorayFirth,7,0.0
UtsiraNord,NO2,1,50000.0
UtsiraNord,NO2,2,50000.0
UtsiraNord,NO2,3,50000.0
UtsiraNord,NO2,4,50000.0
UtsiraNord,NO2,5,50000.0
UtsiraNord,NO2,6,50000.0
UtsiraNord,NO2,7,50000.0
UtsiraNord,Nordsøen,1,0.0
UtsiraNord,Nordsøen,2,0.0
UtsiraNord,Nordsøen,3,0.0
UtsiraNord,Nordsøen,4,0.0
UtsiraNord,Nordsøen,5,0.0
UtsiraNord,Nordsøen,6,0.0
UtsiraNord,Nordsøen,7,0.0
UtsiraNord,Norfolk,1,0.0
UtsiraNord,Norfolk,2,0.0
UtsiraNord,Norfolk,3,0.0
UtsiraNord,Norfolk,4,0.0
UtsiraNord,Norfolk,5,0.0
UtsiraNord,Norfolk,6,0.0
UtsiraNord,Norfolk,7,0.0
UtsiraNord,OuterDowsing,1,0.0
UtsiraNord,OuterDowsing,2,0.0
UtsiraNord,OuterDowsing,3,0.0
UtsiraNord,OuterDowsing,4,0.0
UtsiraNord,OuterDowsing,5,0.0
UtsiraNord,OuterDowsing,6,0.0
UtsiraNord,OuterDowsing,7,0.0
